Cultura,UF,Município,Inicio,Termino
Feijão Caupi,PE,Palmares,01-Mar,31-Jul
Feijão Caupi,PE,Palmeirina,11-Mar,31-Jul
Feijão Caupi,PE,Panelas,21-Feb,31-Jul
Feijão Caupi,PE,Paranatama,11-Mar,20-Jul
Feijão Caupi,PE,Parnamirim,01-Jan,10-Mar
Feijão Caupi,PE,Passira,11-Feb,31-Jul
Feijão Caupi,PE,Paudalho,21-Feb,31-Jul
Feijão Caupi,PE,Paulista,11-Jun,31-Jul
Feijão Caupi,PE,Pedra,11-Feb,10-Jul
Feijão Caupi,PE,Pesqueira,11-Feb,10-Jul
Feijão Caupi,PE,Petrolina,01-Feb,20-Feb
Feijão Caupi,PE,Poção,11-Feb,30-Jun
Feijão Caupi,PE,Pombos,11-Feb,31-Jul
Feijão Caupi,PE,Primavera,21-May,31-Jul
Feijão Caupi,PE,Quipapá,21-May,31-Jul
Feijão Caupi,PE,Quixabá,01-Feb,10-Apr
Feijão Caupi,PE,Recife,11-Jun,31-Jul
Feijão Caupi,PE,Riacho das Almas,21-Feb,20-Jul
Feijão Caupi,PE,Ribeirão,21-May,31-Jul
Feijão Caupi,PE,Rio Formoso,21-May,31-Jul
Feijão Caupi,PE,Sairé,11-Feb,31-Jul
Feijão Caupi,PE,Salgadinho,21-Feb,31-Jul
Feijão Caupi,PE,Salgueiro,21-Jan,20-Mar
Feijão Caupi,PE,Saloá,11-Mar,20-Jul
Feijão Caupi,PE,Sanharó,21-Feb,10-Jul
Feijão Caupi,PE,Santa Cruz,21-Jan,28-Feb
Feijão Caupi,PE,Santa Cruz da Baixa Verde,01-Feb,10-Apr
Feijão Caupi,PE,Santa Cruz do Capibaribe,01-Mar,30-Jun
Feijão Caupi,PE,Santa Filomena,21-Jan,28-Feb
Feijão Caupi,PE,Santa Maria da Boa Vista,11-Jan,28-Feb
Feijão Caupi,PE,Santa Maria do Cambucá,01-Mar,20-Jul
Feijão Caupi,PE,Santa Terezinha,01-Feb,10-Apr
Feijão Caupi,PE,São Benedito do Sul,21-May,31-Jul
Feijão Caupi,PE,São Bento do Una,21-Feb,20-Jul
Feijão Caupi,PE,São Caitano,21-Feb,20-Jul
Feijão Caupi,PE,São João,11-Mar,31-Jul
Feijão Caupi,PE,São Joaquim do Monte,11-Feb,31-Jul
Feijão Caupi,PE,São José da Coroa Grande,11-Jun,31-Jul
Feijão Caupi,PE,São José do Belmonte,01-Feb,10-Apr
Feijão Caupi,PE,São José do Egito,01-Feb,20-Apr
Feijão Caupi,PE,São Lourenço da Mata,21-May,31-Jul
Feijão Caupi,PE,São Vicente Ferrer,11-Feb,31-Jul
Feijão Caupi,PE,Serra Talhada,21-Jan,10-Apr
Feijão Caupi,PE,Serrita,21-Jan,31-Mar
Feijão Caupi,PE,Sertânia,11-Feb,20-Apr
Feijão Caupi,PE,Sirinhaém,21-May,31-Jul
Feijão Caupi,PE,Solidão,01-Feb,10-Apr
Feijão Caupi,PE,Surubim,21-Feb,20-Jul
Feijão Caupi,PE,Tabira,01-Feb,10-Apr
Feijão Caupi,PE,Tacaimbó,21-Feb,20-Jul
Feijão Caupi,PE,Tacaratu,01-May,20-May
Feijão Caupi,PE,Tamandaré,21-May,31-Jul
Feijão Caupi,PE,Taquaritinga do Norte,01-Mar,10-Jul
Feijão Caupi,PE,Terezinha,11-Mar,31-Jul
Feijão Caupi,PE,Terra Nova,21-Jan,10-Mar
Feijão Caupi,PE,Timbaúba,11-Feb,31-Jul
Feijão Caupi,PE,Toritama,01-Mar,10-Jul
Feijão Caupi,PE,Tracunhaém,21-Feb,31-Jul
Feijão Caupi,PE,Trindade,21-Jan,20-Mar
Feijão Caupi,PE,Triunfo,01-Feb,10-Apr
Feijão Caupi,PE,Tupanatinga,11-Feb,30-Jun
Feijão Caupi,PE,Tuparetama,11-Feb,10-May
Feijão Caupi,PE,Venturosa,11-Mar,10-Jul
Feijão Caupi,PE,Verdejante,21-Jan,20-Mar
Feijão Caupi,PE,Vertente do Lério,21-Feb,20-Jul
Feijão Caupi,PE,Vertentes,01-Mar,10-Jul
Feijão Caupi,PE,Vicência,11-Feb,31-Jul
Feijão Caupi,PE,Vitória de Santo Antão,21-Feb,31-Jul
Feijão Caupi,PE,Xexéu,21-May,31-Jul
Feijão Caupi,PI,Acauã,11-Jan,28-Feb
Feijão Caupi,PI,Agricolândia,21-Feb,10-Apr
Feijão Caupi,PI,Água Branca,11-Feb,10-Apr
Feijão Caupi,PI,Alagoinha do Piauí,21-Jan,20-Mar
Feijão Caupi,PI,Alegrete do Piauí,21-Jan,20-Mar
Feijão Caupi,PI,Alto Longá,21-Feb,10-Apr
Feijão Caupi,PI,Altos,01-Mar,20-Apr
Feijão Caupi,PI,Alvorada do Gurguéia,21-Nov,20-Mar
Feijão Caupi,PI,Amarante,11-Feb,31-Mar
Feijão Caupi,PI,Angical do Piauí,11-Feb,10-Apr
Feijão Caupi,PI,Anísio de Abreu,21-Nov,10-Mar
Feijão Caupi,PI,Antônio Almeida,21-Jan,20-Dec
Feijão Caupi,PI,Aroazes,11-Feb,31-Mar
Feijão Caupi,PI,Aroeiras do Itaim,21-Jan,10-Mar
Feijão Caupi,PI,Arraial,11-Feb,31-Mar
Feijão Caupi,PI,Assunção do Piauí,21-Jan,10-Apr
Feijão Caupi,PI,Avelino Lopes,11-Nov,10-Mar
Feijão Caupi,PI,Baixa Grande do Ribeiro,21-Jan,20-Dec
Feijão Caupi,PI,Barra D'Alcântara,01-Feb,31-Mar
Feijão Caupi,PI,Barras,01-Mar,10-May
Feijão Caupi,PI,Barreiras do Piauí,21-Jan,20-Dec
Feijão Caupi,PI,Barro Duro,21-Feb,10-Apr
Feijão Caupi,PI,Batalha,01-Mar,10-May
Feijão Caupi,PI,Bela Vista do Piauí,11-Dec,28-Feb
Feijão Caupi,PI,Belém do Piauí,21-Jan,10-Mar
Feijão Caupi,PI,Beneditinos,21-Feb,10-Apr
Feijão Caupi,PI,Bertolínia,21-Jan,20-Dec
Feijão Caupi,PI,Betânia do Piauí,21-Jan,28-Feb
Feijão Caupi,PI,Boa Hora,01-Mar,30-Apr
Feijão Caupi,PI,Bocaina,21-Jan,20-Mar
Feijão Caupi,PI,Bom Jesus,11-Nov,20-Mar
Feijão Caupi,PI,Bom Princípio do Piauí,01-Mar,10-May
Feijão Caupi,PI,Bonfim do Piauí,21-Nov,10-Mar
Feijão Caupi,PI,Boqueirão do Piauí,01-Mar,30-Apr
Feijão Caupi,PI,Brasileira,21-Feb,10-May
Feijão Caupi,PI,Brejo do Piauí,21-Nov,10-Mar
Feijão Caupi,PI,Buriti dos Lopes,01-Mar,20-May
Feijão Caupi,PI,Buriti dos Montes,11-Feb,20-Apr
Feijão Caupi,PI,Cabeceiras do Piauí,01-Mar,30-Apr
Feijão Caupi,PI,Cajazeiras do Piauí,01-Feb,20-Dec
Feijão Caupi,PI,Cajueiro da Praia,01-Mar,10-May
Feijão Caupi,PI,Caldeirão Grande do Piauí,21-Jan,20-Mar
Feijão Caupi,PI,Campinas do Piauí,11-Dec,10-Mar
Feijão Caupi,PI,Campo Alegre do Fidalgo,11-Jan,28-Feb
Feijão Caupi,PI,Campo Grande do Piauí,21-Jan,20-Mar
Feijão Caupi,PI,Campo Largo do Piauí,01-Mar,10-May
Feijão Caupi,PI,Campo Maior,21-Feb,20-Apr
Feijão Caupi,PI,Canavieira,21-Jan,20-Dec
Feijão Caupi,PI,Canto do Buriti,21-Nov,10-Mar
Feijão Caupi,PI,Capitão de Campos,21-Feb,30-Apr
Feijão Caupi,PI,Capitão Gervásio Oliveira,11-Jan,28-Feb
Feijão Caupi,PI,Caracol,11-Nov,10-Mar
Feijão Caupi,PI,Caraúbas do Piauí,01-Mar,10-May
Feijão Caupi,PI,Caridade do Piauí,21-Jan,10-Mar
Feijão Caupi,PI,Castelo do Piauí,11-Feb,10-Apr
Feijão Caupi,PI,Caxingó,01-Mar,10-May
Feijão Caupi,PI,Cocal,01-Mar,10-May
Feijão Caupi,PI,Cocal de Telha,01-Mar,30-Apr
Feijão Caupi,PI,Cocal dos Alves,01-Mar,10-May
Feijão Caupi,PI,Coivaras,01-Mar,20-Apr
Feijão Caupi,PI,Colônia do Gurguéia,21-Nov,10-Mar
Feijão Caupi,PI,Colônia do Piauí,11-Dec,10-Mar
Feijão Caupi,PI,Conceição do Canindé,21-Dec,28-Feb
Feijão Caupi,PI,Coronel José Dias,01-Dec,28-Feb
Feijão Caupi,PI,Corrente,11-Nov,10-Mar
Feijão Caupi,PI,Cristalândia do Piauí,11-Nov,10-Mar
Feijão Caupi,PI,Cristino Castro,11-Nov,10-Mar
Feijão Caupi,PI,Curimatá,01-Nov,10-Mar
Feijão Caupi,PI,Currais,21-Jan,20-Dec
Feijão Caupi,PI,Curral Novo do Piauí,21-Jan,10-Mar
Feijão Caupi,PI,Curralinhos,21-Feb,10-Apr
Feijão Caupi,PI,Demerval Lobão,01-Mar,20-Apr
Feijão Caupi,PI,Dirceu Arcoverde,11-Jan,30-Nov
Feijão Caupi,PI,Dom Expedito Lopes,01-Feb,31-Dec
Feijão Caupi,PI,Dom Inocêncio,11-Jan,28-Feb
Feijão Caupi,PI,Domingos Mourão,21-Feb,30-Apr
Feijão Caupi,PI,Elesbão Veloso,11-Feb,31-Mar
Feijão Caupi,PI,Eliseu Martins,21-Jan,20-Dec
Feijão Caupi,PI,Esperantina,01-Mar,10-May
Feijão Caupi,PI,Fartura do Piauí,21-Nov,28-Feb
Feijão Caupi,PI,Flores do Piauí,21-Nov,10-Mar
Feijão Caupi,PI,Floresta do Piauí,21-Dec,10-Mar
Feijão Caupi,PI,Floriano,21-Jan,20-Dec
Feijão Caupi,PI,Francinópolis,11-Feb,31-Mar
Feijão Caupi,PI,Francisco Ayres,11-Feb,31-Mar
Feijão Caupi,PI,Francisco Macedo,21-Jan,20-Mar
Feijão Caupi,PI,Francisco Santos,21-Jan,20-Mar
Feijão Caupi,PI,Fronteiras,01-Jan,31-Mar
Feijão Caupi,PI,Geminiano,21-Jan,10-Mar
Feijão Caupi,PI,Gilbués,21-Jan,20-Dec
Feijão Caupi,PI,Guadalupe,01-Feb,20-Dec
Feijão Caupi,PI,Guaribas,11-Nov,10-Mar
Feijão Caupi,PI,Hugo Napoleão,11-Feb,10-Apr
Feijão Caupi,PI,Ilha Grande,01-Mar,20-May
Feijão Caupi,PI,Inhuma,01-Feb,20-Mar
Feijão Caupi,PI,Ipiranga do Piauí,01-Feb,20-Mar
Feijão Caupi,PI,Isaías Coelho,21-Dec,10-Mar
Feijão Caupi,PI,Itainópolis,21-Jan,10-Mar
Feijão Caupi,PI,Itaueira,21-Jan,20-Dec
Feijão Caupi,PI,Jacobina do Piauí,21-Jan,28-Feb
Feijão Caupi,PI,Jaicós,21-Jan,10-Mar
Feijão Caupi,PI,Jardim do Mulato,11-Feb,10-Apr
Feijão Caupi,PI,Jatobá do Piauí,21-Feb,20-Apr
Feijão Caupi,PI,Jerumenha,21-Jan,20-Dec
Feijão Caupi,PI,João Costa,21-Nov,10-Mar
Feijão Caupi,PI,Joaquim Pires,01-Mar,20-May
Feijão Caupi,PI,Joca Marques,11-Mar,20-May
Feijão Caupi,PI,José de Freitas,01-Mar,30-Apr
Feijão Caupi,PI,Juazeiro do Piauí,11-Feb,20-Apr
Feijão Caupi,PI,Júlio Borges,01-Nov,10-Mar
Feijão Caupi,PI,Jurema,21-Nov,10-Mar
Feijão Caupi,PI,Lagoa Alegre,01-Mar,30-Apr
Feijão Caupi,PI,Lagoa de São Francisco,21-Feb,30-Apr
Feijão Caupi,PI,Lagoa do Barro do Piauí,11-Jan,28-Feb
Feijão Caupi,PI,Lagoa do Piauí,21-Feb,10-Apr
Feijão Caupi,PI,Lagoa do Sítio,01-Feb,31-Mar
Feijão Caupi,PI,Lagoinha do Piauí,21-Feb,10-Apr
Feijão Caupi,PI,Landri Sales,21-Jan,20-Dec
Feijão Caupi,PI,Luís Correia,01-Mar,10-May
Feijão Caupi,PI,Luzilândia,01-Mar,20-May
Feijão Caupi,PI,Madeiro,11-Mar,20-May
Feijão Caupi,PI,Manoel Emídio,21-Nov,20-Mar
Feijão Caupi,PI,Marcolândia,21-Jan,20-Mar
Feijão Caupi,PI,Marcos Parente,01-Feb,20-Dec
Feijão Caupi,PI,Massapê do Piauí,21-Jan,10-Mar
Feijão Caupi,PI,Matias Olímpio,01-Mar,20-May
Feijão Caupi,PI,Miguel Alves,01-Mar,10-May
Feijão Caupi,PI,Miguel Leão,21-Feb,10-Apr
Feijão Caupi,PI,Milton Brandão,11-Feb,30-Apr
Feijão Caupi,PI,Monsenhor Gil,21-Feb,10-Apr
Feijão Caupi,PI,Monsenhor Hipólito,21-Jan,20-Mar
Feijão Caupi,PI,Monte Alegre do Piauí,21-Jan,20-Dec
Feijão Caupi,PI,Morro Cabeça no Tempo,11-Nov,10-Mar
Feijão Caupi,PI,Morro do Chapéu do Piauí,01-Mar,10-May
Feijão Caupi,PI,Murici dos Portelas,01-Mar,20-May
Feijão Caupi,PI,Nazaré do Piauí,21-Jan,20-Dec
Feijão Caupi,PI,Nazária,21-Feb,20-Apr
Feijão Caupi,PI,Nossa Senhora de Nazaré,01-Mar,30-Apr
Feijão Caupi,PI,Nossa Senhora dos Remédios,01-Mar,10-May
Feijão Caupi,PI,Nova Santa Rita,11-Dec,28-Feb
Feijão Caupi,PI,Novo Oriente do Piauí,01-Feb,31-Mar
Feijão Caupi,PI,Novo Santo Antônio,21-Feb,10-Apr
Feijão Caupi,PI,Oeiras,01-Feb,31-Dec
Feijão Caupi,PI,Olho D'Água do Piauí,11-Feb,10-Apr
Feijão Caupi,PI,Padre Marcos,21-Jan,10-Mar
Feijão Caupi,PI,Paes Landim,11-Dec,10-Mar
Feijão Caupi,PI,Pajeú do Piauí,21-Nov,10-Mar
Feijão Caupi,PI,Palmeira do Piauí,11-Dec,20-Mar
Feijão Caupi,PI,Palmeirais,11-Feb,10-Apr
Feijão Caupi,PI,Paquetá,21-Dec,10-Mar
Feijão Caupi,PI,Parnaguá,11-Nov,10-Mar
Feijão Caupi,PI,Parnaíba,01-Mar,10-May
Feijão Caupi,PI,Passagem Franca do Piauí,11-Feb,10-Apr
Feijão Caupi,PI,Patos do Piauí,21-Jan,10-Mar
Feijão Caupi,PI,Pau D'Arco do Piauí,21-Feb,20-Apr
Feijão Caupi,PI,Paulistana,11-Jan,28-Feb
Feijão Caupi,PI,Pavussu,21-Jan,20-Dec
Feijão Caupi,PI,Pedro II,11-Feb,30-Apr
Feijão Caupi,PI,Pedro Laurentino,11-Dec,10-Mar
Feijão Caupi,PI,Picos,21-Jan,20-Mar
Feijão Caupi,PI,Pimenteiras,21-Jan,31-Mar
Feijão Caupi,PI,Pio IX,01-Jan,31-Mar
Feijão Caupi,PI,Piracuruca,01-Mar,10-May
Feijão Caupi,PI,Piripiri,21-Feb,30-Apr
Feijão Caupi,PI,Porto,01-Mar,10-May
Feijão Caupi,PI,Porto Alegre do Piauí,01-Feb,20-Dec
Feijão Caupi,PI,Prata do Piauí,11-Feb,10-Apr
Feijão Caupi,PI,Queimada Nova,11-Jan,28-Feb
Feijão Caupi,PI,Redenção do Gurguéia,01-Nov,10-Mar
Feijão Caupi,PI,Regeneração,11-Feb,31-Mar
Feijão Caupi,PI,Riacho Frio,11-Nov,10-Mar
Feijão Caupi,PI,Ribeira do Piauí,21-Nov,10-Mar
Feijão Caupi,PI,Ribeiro Gonçalves,01-Feb,20-Dec
Feijão Caupi,PI,Rio Grande do Piauí,21-Nov,10-Mar
Feijão Caupi,PI,Santa Cruz do Piauí,21-Dec,10-Mar
Feijão Caupi,PI,Santa Cruz dos Milagres,11-Feb,10-Apr
Feijão Caupi,PI,Santa Filomena,21-Jan,20-Dec
Feijão Caupi,PI,Santa Luz,01-Nov,10-Mar
Feijão Caupi,PI,Santa Rosa do Piauí,01-Feb,20-Mar
Feijão Caupi,PI,Santana do Piauí,01-Feb,20-Mar
Feijão Caupi,PI,Santo Antônio de Lisboa,21-Jan,20-Mar
Feijão Caupi,PI,Santo Antônio dos Milagres,11-Feb,10-Apr
Feijão Caupi,PI,Santo Inácio do Piauí,11-Dec,10-Mar
Feijão Caupi,PI,São Braz do Piauí,21-Nov,10-Mar
Feijão Caupi,PI,São Félix do Piauí,11-Feb,10-Apr
Feijão Caupi,PI,São Francisco de Assis do Piauí,11-Jan,28-Feb
Feijão Caupi,PI,São Francisco do Piauí,11-Dec,20-Mar
Feijão Caupi,PI,São Gonçalo do Gurguéia,21-Jan,20-Dec
Feijão Caupi,PI,São Gonçalo do Piauí,11-Feb,10-Apr
Feijão Caupi,PI,São João da Canabrava,01-Feb,20-Mar
Feijão Caupi,PI,São João da Fronteira,21-Feb,10-May
Feijão Caupi,PI,São João da Serra,11-Feb,10-Apr
Feijão Caupi,PI,São João da Varjota,01-Feb,31-Dec
Feijão Caupi,PI,São João do Arraial,01-Mar,10-May
Feijão Caupi,PI,São João do Piauí,11-Dec,10-Mar
Feijão Caupi,PI,São José do Divino,01-Mar,10-May
Feijão Caupi,PI,São José do Peixe,21-Nov,10-Mar
Feijão Caupi,PI,São José do Piauí,01-Feb,20-Mar
Feijão Caupi,PI,São Julião,21-Jan,20-Mar
Feijão Caupi,PI,São Lourenço do Piauí,21-Nov,28-Feb
Feijão Caupi,PI,São Luís do Piauí,21-Jan,20-Mar
Feijão Caupi,PI,São Miguel da Baixa Grande,11-Feb,10-Apr
Feijão Caupi,PI,São Miguel do Fidalgo,11-Dec,10-Mar
Feijão Caupi,PI,São Miguel do Tapuio,11-Feb,10-Apr
Feijão Caupi,PI,São Pedro do Piauí,21-Feb,10-Apr
Feijão Caupi,PI,São Raimundo Nonato,21-Nov,10-Mar
Feijão Caupi,PI,Sebastião Barros,11-Nov,10-Mar
Feijão Caupi,PI,Sebastião Leal,21-Jan,20-Dec
Feijão Caupi,PI,Sigefredo Pacheco,21-Feb,20-Apr
Feijão Caupi,PI,Simões,21-Jan,10-Mar
Feijão Caupi,PI,Simplício Mendes,11-Dec,10-Mar
Feijão Caupi,PI,Socorro do Piauí,21-Nov,10-Mar
Feijão Caupi,PI,Sussuapara,21-Jan,20-Mar
Feijão Caupi,PI,Tamboril do Piauí,21-Nov,10-Mar
Feijão Caupi,PI,Tanque do Piauí,01-Feb,31-Mar
Feijão Caupi,PI,Teresina,01-Mar,20-Apr
Feijão Caupi,PI,União,01-Mar,30-Apr
Feijão Caupi,PI,Uruçuí,21-Jan,20-Dec
Feijão Caupi,PI,Valença do Piauí,01-Feb,31-Mar
Feijão Caupi,PI,Várzea Branca,21-Nov,28-Feb
Feijão Caupi,PI,Várzea Grande,11-Feb,31-Mar
Feijão Caupi,PI,Vera Mendes,21-Dec,10-Mar
Feijão Caupi,PI,Vila Nova do Piauí,21-Jan,20-Mar
Feijão Caupi,PI,Wall Ferraz,21-Dec,10-Mar
Feijão Caupi,RN,Acari,11-Feb,20-May
Feijão Caupi,RN,Açu,11-Feb,20-Apr
Feijão Caupi,RN,Afonso Bezerra,11-Feb,10-May
Feijão Caupi,RN,Água Nova,21-Jan,30-Apr
Feijão Caupi,RN,Alexandria,21-Jan,20-Apr
Feijão Caupi,RN,Almino Afonso,21-Feb,20-Apr
Feijão Caupi,RN,Alto do Rodrigues,11-Feb,10-May
Feijão Caupi,RN,Angicos,11-Feb,20-May
Feijão Caupi,RN,Antônio Martins,21-Jan,20-Apr
Feijão Caupi,RN,Apodi,21-Feb,30-Apr
Feijão Caupi,RN,Areia Branca,21-Feb,30-Apr
Feijão Caupi,RN,Arês,11-Feb,20-Jul
Feijão Caupi,RN,Baía Formosa,11-Feb,31-Jul
Feijão Caupi,RN,Baraúna,21-Feb,30-Apr
Feijão Caupi,RN,Barcelona,11-Feb,20-Jun
Feijão Caupi,RN,Bento Fernandes,11-Feb,20-Jun
Feijão Caupi,RN,Boa Saúde,11-Feb,10-Jul
Feijão Caupi,RN,Bodó,11-Feb,20-May
Feijão Caupi,RN,Bom Jesus,11-Feb,10-Jul
Feijão Caupi,RN,Brejinho,11-Feb,20-Jul
Feijão Caupi,RN,Caiçara do Norte,11-Feb,31-May
Feijão Caupi,RN,Caiçara do Rio do Vento,11-Feb,10-Jun
Feijão Caupi,RN,Caicó,11-Feb,30-Apr
Feijão Caupi,RN,Campo Grande,21-Feb,20-Apr
Feijão Caupi,RN,Campo Redondo,11-Feb,10-Jun
Feijão Caupi,RN,Canguaretama,11-Feb,20-Jul
Feijão Caupi,RN,Caraúbas,21-Feb,30-Apr
Feijão Caupi,RN,Carnaúba dos Dantas,11-Feb,20-May
Feijão Caupi,RN,Carnaubais,11-Feb,30-Apr
Feijão Caupi,RN,Ceará-Mirim,11-Feb,10-Jul
Feijão Caupi,RN,Cerro Corá,11-Feb,31-May
Feijão Caupi,RN,Coronel Ezequiel,11-Feb,10-Jun
Feijão Caupi,RN,Coronel João Pessoa,21-Jan,30-Apr
Feijão Caupi,RN,Cruzeta,11-Feb,10-May
Feijão Caupi,RN,Currais Novos,11-Feb,20-May
Feijão Caupi,RN,Doutor Severiano,21-Jan,30-Apr
Feijão Caupi,RN,Encanto,21-Jan,30-Apr
Feijão Caupi,RN,Equador,11-Feb,20-May
Feijão Caupi,RN,Espírito Santo,11-Feb,20-Jul
Feijão Caupi,RN,Extremoz,11-Feb,10-Jul
Feijão Caupi,RN,Felipe Guerra,21-Feb,30-Apr
Feijão Caupi,RN,Fernando Pedroza,11-Feb,20-May
Feijão Caupi,RN,Florânia,11-Feb,10-May
Feijão Caupi,RN,Francisco Dantas,21-Jan,30-Apr
Feijão Caupi,RN,Frutuoso Gomes,21-Jan,20-Apr
Feijão Caupi,RN,Galinhos,11-Feb,31-May
Feijão Caupi,RN,Goianinha,11-Feb,20-Jul
Feijão Caupi,RN,Governador Dix-Sept Rosado,21-Feb,30-Apr
Feijão Caupi,RN,Grossos,21-Feb,30-Apr
Feijão Caupi,RN,Guamaré,11-Feb,20-May
Feijão Caupi,RN,Ielmo Marinho,11-Feb,10-Jul
Feijão Caupi,RN,Ipanguaçu,11-Feb,30-Apr
Feijão Caupi,RN,Ipueira,11-Feb,30-Apr
Feijão Caupi,RN,Itajá,11-Feb,30-Apr
Feijão Caupi,RN,Itaú,21-Feb,30-Apr
Feijão Caupi,RN,Jaçanã,11-Feb,10-Jun
Feijão Caupi,RN,Jandaíra,11-Feb,31-May
Feijão Caupi,RN,Janduís,21-Feb,20-Apr
Feijão Caupi,RN,Japi,11-Feb,20-Jun
Feijão Caupi,RN,Jardim de Angicos,11-Feb,10-Jun
Feijão Caupi,RN,Jardim de Piranhas,11-Feb,20-Apr
Feijão Caupi,RN,Jardim do Seridó,11-Feb,10-May
Feijão Caupi,RN,João Câmara,11-Feb,20-Jun
Feijão Caupi,RN,João Dias,21-Jan,20-Apr
Feijão Caupi,RN,José da Penha,21-Jan,30-Apr
Feijão Caupi,RN,Jucurutu,11-Feb,30-Apr
Feijão Caupi,RN,Jundiá,11-Feb,20-Jul
Feijão Caupi,RN,Lagoa D'Anta,11-Feb,10-Jul
Feijão Caupi,RN,Lagoa de Pedras,11-Feb,20-Jul
Feijão Caupi,RN,Lagoa de Velhos,11-Feb,20-Jun
Feijão Caupi,RN,Lagoa Nova,11-Feb,20-May
Feijão Caupi,RN,Lagoa Salgada,11-Feb,10-Jul
Feijão Caupi,RN,Lajes,11-Feb,31-May
Feijão Caupi,RN,Lajes Pintadas,11-Feb,10-Jun
Feijão Caupi,RN,Lucrécia,21-Feb,20-Apr
Feijão Caupi,RN,Luís Gomes,21-Jan,30-Apr
Feijão Caupi,RN,Macaíba,11-Feb,10-Jul
Feijão Caupi,RN,Macau,11-Feb,20-May
Feijão Caupi,RN,Major Sales,21-Jan,30-Apr
Feijão Caupi,RN,Marcelino Vieira,21-Jan,30-Apr
Feijão Caupi,RN,Martins,21-Jan,20-Apr
Feijão Caupi,RN,Maxaranguape,11-Feb,10-Jul
Feijão Caupi,RN,Messias Targino,21-Feb,20-Apr
Feijão Caupi,RN,Montanhas,11-Feb,20-Jul
Feijão Caupi,RN,Monte Alegre,11-Feb,20-Jul
Feijão Caupi,RN,Monte das Gameleiras,11-Feb,30-Jun
Feijão Caupi,RN,Mossoró,11-Feb,30-Apr
Feijão Caupi,RN,Natal,11-Feb,20-Jul
Feijão Caupi,RN,Nísia Floresta,11-Feb,20-Jul
Feijão Caupi,RN,Nova Cruz,11-Feb,20-Jul
Feijão Caupi,RN,Olho-D'Água do Borges,21-Feb,30-Apr
Feijão Caupi,RN,Ouro Branco,11-Feb,10-May
Feijão Caupi,RN,Paraná,21-Jan,20-Apr
Feijão Caupi,RN,Paraú,11-Feb,20-Apr
Feijão Caupi,RN,Parazinho,11-Feb,10-Jun
Feijão Caupi,RN,Parelhas,11-Feb,20-May
Feijão Caupi,RN,Parnamirim,11-Feb,20-Jul
Feijão Caupi,RN,Passa e Fica,11-Feb,10-Jul
Feijão Caupi,RN,Passagem,11-Feb,20-Jul
Feijão Caupi,RN,Patu,21-Feb,20-Apr
Feijão Caupi,RN,Pau dos Ferros,21-Jan,30-Apr
Feijão Caupi,RN,Pedra Grande,11-Feb,10-Jun
Feijão Caupi,RN,Pedra Preta,11-Feb,10-Jun
Feijão Caupi,RN,Pedro Avelino,11-Feb,31-May
Feijão Caupi,RN,Pedro Velho,11-Feb,20-Jul
Feijão Caupi,RN,Pendências,11-Feb,10-May
Feijão Caupi,RN,Pilões,21-Jan,20-Apr
Feijão Caupi,RN,Poço Branco,11-Feb,20-Jun
Feijão Caupi,RN,Portalegre,21-Jan,30-Apr
Feijão Caupi,RN,Porto do Mangue,21-Feb,30-Apr
Feijão Caupi,RN,Pureza,11-Feb,10-Jul
Feijão Caupi,RN,Rafael Fernandes,21-Jan,30-Apr
Feijão Caupi,RN,Rafael Godeiro,21-Feb,20-Apr
Feijão Caupi,RN,Riacho da Cruz,21-Jan,30-Apr
Feijão Caupi,RN,Riacho de Santana,21-Jan,30-Apr
Feijão Caupi,RN,Riachuelo,11-Feb,20-Jun
Feijão Caupi,RN,Rio do Fogo,11-Feb,10-Jul
Feijão Caupi,RN,Rodolfo Fernandes,21-Jan,30-Apr
Feijão Caupi,RN,Ruy Barbosa,11-Feb,20-Jun
Feijão Caupi,RN,Santa Cruz,11-Feb,20-Jun
Feijão Caupi,RN,Santa Maria,11-Feb,20-Jun
Feijão Caupi,RN,Santana do Matos,11-Feb,10-May
Feijão Caupi,RN,Santana do Seridó,11-Feb,10-May
Feijão Caupi,RN,Santo Antônio,11-Feb,10-Jul
Feijão Caupi,RN,São Bento do Norte,11-Feb,31-May
Feijão Caupi,RN,São Bento do Trairi,11-Feb,20-Jun
Feijão Caupi,RN,São Fernando,11-Feb,20-Apr
Feijão Caupi,RN,São Francisco do Oeste,21-Jan,30-Apr
Feijão Caupi,RN,São Gonçalo do Amarante,11-Feb,10-Jul
Feijão Caupi,RN,São João do Sabugi,11-Feb,20-Apr
Feijão Caupi,RN,São José de Mipibu,11-Feb,20-Jul
Feijão Caupi,RN,São José do Campestre,11-Feb,30-Jun
Feijão Caupi,RN,São José do Seridó,11-Feb,10-May
Feijão Caupi,RN,São Miguel,21-Jan,30-Apr
Feijão Caupi,RN,São Miguel do Gostoso,11-Feb,20-Jun
Feijão Caupi,RN,São Paulo do Potengi,11-Feb,20-Jun
Feijão Caupi,RN,São Pedro,11-Feb,30-Jun
Feijão Caupi,RN,São Rafael,11-Feb,30-Apr
Feijão Caupi,RN,São Tomé,11-Feb,10-Jun
Feijão Caupi,RN,São Vicente,11-Feb,10-May
Feijão Caupi,RN,Senador Elói de Souza,11-Feb,10-Jul
Feijão Caupi,RN,Senador Georgino Avelino,11-Feb,20-Jul
